[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-16 05:05:45] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-16 05:05:45] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-16 05:05:45] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-16 05:05:45] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544\
[2024-11-16 05:05:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/youtube/
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842ccaca-2dMMId.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/uploads/2021/05/cta-img.jpg?simply_static_page=601
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/uploads/2021/05/cta-img.jpg?simply_static_page=601
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 54199 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/05/cta-img.jpg
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842ccaca-2dMMId.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/uploads/2021/05/cta-img.jpg
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:8d6aab0b0ed4449993bd56adb9ab438b3b843abe===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/uploads/2021/05/logo-black.svg
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842d52a7-rqPUqw.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/uploads/2021/05/logo-black.svg?simply_static_page=602
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/uploads/2021/05/logo-black.svg?simply_static_page=602
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 11160 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/05/logo-black.svg
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842d52a7-rqPUqw.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/uploads/2021/05/logo-black.svg
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:e14c2757d71813993b503c37f60f728ac71b03ef===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/surecart/packages/blocks-next/build/scripts/cart/index.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842d9f06-Cy7XRH.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/surecart/packages/blocks-next/build/scripts/cart/index.js?simply_static_page=603
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/surecart/packages/blocks-next/build/scripts/cart/index.js?simply_static_page=603
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 1302 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/surecart/packages/blocks-next/build/scripts/cart/index.js
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842d9f06-Cy7XRH.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/surecart/packages/blocks-next/build/scripts/cart/index.js
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:9bec777bd4b9d5d27fecdcaaed1ca402024ff6ea===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/surecart/packages/blocks-next/build/scripts/checkout/index.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842de38c-J5GP2j.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/surecart/packages/blocks-next/build/scripts/checkout/index.js?simply_static_page=604
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/surecart/packages/blocks-next/build/scripts/checkout/index.js?simply_static_page=604
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 6350 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/surecart/packages/blocks-next/build/scripts/checkout/index.js
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842de38c-J5GP2j.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/surecart/packages/blocks-next/build/scripts/checkout/index.js
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:8dce4e6a088b6d9defe11109bff1425bb5d273d6===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/themes/astra/assets/js/minified/frontend.min.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842e28fb-zdTSyg.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/themes/astra/assets/js/minified/frontend.min.js?simply_static_page=605
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/themes/astra/assets/js/minified/frontend.min.js?simply_static_page=605
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 23670 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/themes/astra/assets/js/minified/frontend.min.js
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842e28fb-zdTSyg.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/themes/astra/assets/js/minified/frontend.min.js
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:0ce82ba4feba796767c7922cfc90ba1ef901ae15===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-includes/js/dist/hooks.min.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842e6e58-HXFbru.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-includes/js/dist/hooks.min.js?simply_static_page=606
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-includes/js/dist/hooks.min.js?simply_static_page=606
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 4776 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/hooks.min.js
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842e6e58-HXFbru.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-includes/js/dist/hooks.min.js
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:a136ebf5054fdc19729b3592005fe0fefec4bb4c===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-includes/js/dist/i18n.min.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842eabb2-0yL9oW.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-includes/js/dist/i18n.min.js?simply_static_page=607
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-includes/js/dist/i18n.min.js?simply_static_page=607
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 9141 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/i18n.min.js
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842eabb2-0yL9oW.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-includes/js/dist/i18n.min.js
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:9997a1745f48bdd233dbe9bd8164daa53eba105b===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-includes/js/dist/vendor/regenerator-runtime.min.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842eedc7-cDGJoZ.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-includes/js/dist/vendor/regenerator-runtime.min.js?simply_static_page=608
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-includes/js/dist/vendor/regenerator-runtime.min.js?simply_static_page=608
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 6623 bytes
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/vendor/regenerator-runtime.min.js
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842eedc7-cDGJoZ.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-includes/js/dist/vendor/regenerator-runtime.min.js
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:10] [class-ss-page.php:119] Checking Content Identical:9ff91ee2ea1035834903e5f2b1fad297dca01bac===. Value: FALSE
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/surecart/dist/components/static-loader.js
[2024-11-16 05:06:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 692
[2024-11-16 05:06:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382842f2a94-kvReZy.tmp
[2024-11-16 05:06:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/surecart/dist/components/static-loader.js?simply_static_page=609
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/surecart/dist/components/static-loader.js?simply_static_page=609
[2024-11-16 05:06:10] [class-ss-url-fetcher.php:103] Filesize: 507 bytes
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/surecart/dist/components/static-loader.js
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382842f2a94-kvReZy.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/surecart/dist/components/static-loader.js
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:11] [class-ss-page.php:119] Checking Content Identical:4b28fbb8db7af9e64fadc5563f9f49fca8ed9283===. Value: FALSE
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-includes/js/dist/dom-ready.min.js
[2024-11-16 05:06:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 692
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/6738284302d04-JNwa8w.tmp
[2024-11-16 05:06:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-includes/js/dist/dom-ready.min.js?simply_static_page=610
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-includes/js/dist/dom-ready.min.js?simply_static_page=610
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:103] Filesize: 457 bytes
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/dom-ready.min.js
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/6738284302d04-JNwa8w.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-includes/js/dist/dom-ready.min.js
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:06:11] [class-ss-page.php:119] Checking Content Identical:3c03312717fb495c051d02a3d27ec0d8abc2557d===. Value: FALSE
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js
[2024-11-16 05:06:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 692
[2024-11-16 05:06:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/6738284306ccd-b6CwBi.tmp
[2024-11-16 05:06:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js?simply_static_page=611
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js?simply_static_page=611
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:103] Filesize: 6581 bytes
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:06:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js
